cid,poi_name,website,lat,lng,price_range_icons,reviews_no,price_range,tags,hours,photos,phone,reservations,online_visibility,address_text,is_closed,country,traffic,kwrd
0x145823db26552049:0x86f518f5c0313e33,Lorenza cafe & Restaurant,https://www.facebook.com,30.0286404,31.4773294,,47,,"['Coffee shop', 'Italian restaurant']",,41 Photos,012 70791707,,,"Lorenza cafe & Restaurant, S Teseen, New Cairo 3, Cairo Governorate 4740004",,EG,,restaurants
0x14583cbbbbd26f0b:0xf3c86047534a68ee,Al Saraya Restaurant,,29.9959386,31.4304779,$$,801,Moderately expensive,"['Restaurant', 'Cafe']","{'Saturday': '10\u202fAM–1\u202fAM', 'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–1\u202fAM', 'Tuesday': '10\u202fAM–1\u202fAM', 'Wednesday': '10\u202fAM–1\u202fAM', 'Thursday': '10\u202fAM–1\u202fAM', 'Friday': '10\u202fAM–1\u202fAM'}",47+ Photos,011 29687206,,,"XCWJ+95H Al Saraya Restaurant, Street 5, New Cairo 1, Cairo Governorate 4722402",,EG,,restaurants
0x14583e0519d69cf3:0x14ad60363b5e5534,TUYO Cafe & Restaurant,,30.0794578,31.3443793,,1,,"['Restaurant', 'Coffee shop', 'Pizza restaurant', 'Spanish restaurant']","{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",5 Photos,02 24151541,,,"TUYO Cafe & Restaurant، ش تاج الدين السبكى، 5 Hasan Ibrahim, Nasr City, Cairo Governorate 11599",,EG,,restaurants
0x145823d7f14259b5:0xc863da8c9ccf0944,Sangria Restaurant,https://www.instagram.com,30.0465969,31.4756976,,503,,['Mediterranean restaurant'],"{'Saturday': '6\u202fPM–1\u202fAM', 'Sunday': '6\u202fPM–1\u202fAM', 'Monday': '6\u202fPM–1\u202fAM', 'Tuesday': '6\u202fPM–1\u202fAM', 'Wednesday': '6\u202fPM–1\u202fAM', 'Thursday': '6\u202fPM–1\u202fAM', 'Friday': '6\u202fPM–1\u202fAM'}",143+ Photos,012 74550200,,,"Sangria Restaurant, Mohammed Nagib Axis, New Cairo 3, Cairo Governorate 4740301",,EG,,restaurants
0x14583e0edcacfa5f:0x73d0c8197ea9ed1d,Abou El Sid Restaurant,https://www.abouelsid.com,30.0731831,31.3471917,,685,,['Egyptian restaurant'],"{'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–12\u202fAM', 'Tuesday': '10\u202fAM–12\u202fAM', 'Wednesday': '10\u202fAM–12\u202fAM', 'Thursday': '10\u202fAM–12\u202fAM', 'Friday': '10\u202fAM–12\u202fAM', 'Saturday': '10\u202fAM–12\u202fAM'}",,02 24802231,,,"Abou El Sid Restaurant, City Stars Mall، Street Phase 2، Omar Ibn El-Khattab, Masaken Al Mohandesin, Nasr City, Cairo Governorate 4451620",,EG,,restaurants
0x14599f10cf0c5af7:0x32756ab55f094fe4,بروست الريس,,29.4780388,30.9616895,,,,['Chicken restaurant'],"{'Sunday': '11\u202fAM–12\u202fPM', 'Monday': '11\u202fAM–12\u202fPM', 'Tuesday': '11\u202fAM–12\u202fPM', 'Wednesday': '11\u202fAM–12\u202fPM', 'Thursday': '11\u202fAM–12\u202fPM', 'Friday': '11\u202fAM–12\u202fPM', 'Saturday': '11\u202fAM–12\u202fPM'}",,010 01951255,,,بروست الريس، طامية - ش 23 يوليو - بجوار كوفي شوب دهب -ارض، الشونه القديمة، الفيوم،,,EG,,restaurants
0x1458573c22c14013:0x82d6c91df46c7405,Burger King - El Wahat,https://www.egypt.burgerking.delivery,29.9536625,30.9554826,,314,,"['Fast food restaurant', 'American restaurant', 'Breakfast restaurant', 'Chicken restaurant', 'Family restaurant', 'Hamburger restaurant', 'Takeout restaurant', 'Restaurant']","{'Saturday': '10\u202fAM–3\u202fAM', 'Sunday': '10\u202fAM–3\u202fAM', 'Monday': '10\u202fAM–3\u202fAM', 'Tuesday': '10\u202fAM–3\u202fAM', 'Wednesday': '10\u202fAM–3\u202fAM', 'Thursday': '10\u202fAM–3\u202fAM', 'Friday': '10\u202fAM–3\u202fAM'}",66+ Photos,02 21232206,,,"Burger King - El Wahat, Emarat Misr Gas Station, El Wahat Rd Next to MSA University, 6th of October, Giza Governorate",,EG,,restaurants
0x14585758da58573d:0x51db01b78ea801eb,Don's Kitchen,,29.9669466,30.9447414,,10,,['Restaurant'],"{'Saturday': '12\u202fPM–2\u202fAM', 'Sunday': '12\u202fPM–2\u202fAM', 'Monday': '12\u202fPM–2\u202fAM', 'Tuesday': '12\u202fPM–2\u202fAM', 'Wednesday': '12\u202fPM–2\u202fAM', 'Thursday': '12\u202fPM–2\u202fAM', 'Friday': '12\u202fPM–2\u202fAM'}",25 Photos,010 29982316,,,"Don's Kitchen, Jeel 2000, street Center Ali, Aldeen, 6th of October City (2), Giza Governorate 12573",,EG,,restaurants
0x145851ea7aa99d79:0x5e921563bfb4119d,Los pollos hermanos,,29.9577203,31.004798,,3,,['Restaurant'],,,,,,"X253+3WM Los pollos hermanos, First 6th of October, 6th of October City (3), Giza Governorate 3267302",,EG,,restaurants
0x14585705092b561f:0x7295101e6c15a864,Bubba,,29.9626305,30.9256782,,8,,['Restaurant'],,12 Photos,,,,"XW7G+373 Bubba, Al Batea- Moazi Llmehwar Al Markazi, First 6th of October, 6th of October City (2), Giza Governorate 3225026",,EG,,restaurants
0x1458578c00a42caf:0xa630866069494050,مطعم كنده,,29.9775962,30.9546802,,106,,['Restaurant'],"{'Saturday': '9\u202fAM–3\u202fAM', 'Sunday': '9\u202fAM–3\u202fAM', 'Monday': '9\u202fAM–3\u202fAM', 'Tuesday': '9\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–3\u202fAM', 'Thursday': '9\u202fAM–3\u202fAM', 'Friday': '9\u202fAM–4\u202fAM'}",33 Photos,,,,"مطعم كنده, First 6th of October, Giza Governorate 3233401",,EG,,restaurants
0x14585bdd27056f6f:0x734ca4c945b0e73d,FoodStation,https://www.facebook.com,30.018315,31.010444,,4,,['Restaurant'],"{'Saturday': '11\u202fAM–1\u202fAM', 'Sunday': '10\u202fAM–1\u202fAM', 'Monday': '10\u202fAM–1\u202fAM', 'Tuesday': '10\u202fAM–1\u202fAM', 'Wednesday': '10\u202fAM–1\u202fAM', 'Thursday': '10\u202fAM–1\u202fAM', 'Friday': '11\u202fAM–1\u202fAM'}",4 Photos,010 50766662,,,"FoodStation, Palm Hills Entrance, 26th of July Corridor, First 6th of October, Giza Governorate 12345",,EG,,restaurants
0x1458510007d1ba33:0x29c4840404bfa5fd,ممشى راس لانوف السياحي,,29.929906,31.0448373,,3,,['Family restaurant'],,,,,,"W2HV+XW8 ممشى راس لانوف السياحي, First 6th of October, October Gardens, Giza Governorate 3272401",,EG,,restaurants
0x145851b97b493cf1:0xb29a405277be1f4a,MAMO,https://www.instagram.com,29.9597397,31.0594521,,14,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",10 Photos,010 18214107,,,"MAMO, Flags Mall, First 6th of October, 6october, Giza Governorate 3291408",,EG,,restaurants
0x145857790551bb09:0x69a6393a4f5cd1a,Samora restaurant,,29.9932538,30.9643343,,1,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",,010 93905696,,,"XXV7+8P4 Samora restaurant, مدخل, First 6th of October, Giza Governorate",,EG,,restaurants
0x14585709a1f0e57d:0x56e7601ce2a3a4de,Black Station Cafe Restaurant,,29.9762315,30.9522037,,2,,['Restaurant'],,,,,,"Black Station Cafe Restaurant, 406 El-Fayoumy, First 6th of October, Giza Governorate 3232612",,EG,,restaurants
0x145857003a062b2f:0x4241b8b405d84f0f,Friends,,30.0098193,30.9860691,,2,,['Western restaurant'],,,,,,"2X5P+V95 Friends, First Al Sheikh Zayed, Giza Governorate 3242050",,EG,,restaurants
0x14585b8e619d92b5:0xc21f953da5daa376,Vodafone Food court,,30.0737607,31.018496,,7,,['Restaurant'],,6 Photos,,,,"Vodafone Food court, Smart Villages Company, C3 Building, Km28, Cairo - Alexandria Desert Rd, ،, Kerdasa, Giza Governorate 12573",,EG,,restaurants
0x145857f4986f8c3f:0x4a2429da34c3f9f2,Break Spot | بريك سبوت,,29.9935346,30.9641047,,,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",,,,,"Break Spot | بريك سبوت, Abd El-Moneim Riad Abd El-Khalik Tharwat, First 6th of October, Giza Governorate 3237001",,EG,,restaurants
0x14585753fb8816f7:0x7ed4b4773aae5f37,Crazy Food Restaurant &Cafe,,30.0648,31.1953541,,4,,['Restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",31 Photos,010 18279816,,,"Crazy Food Restaurant &Cafe, المجاوره 5 - محور الكفراوى، أكتوبر",,EG,,restaurants
0x14585bfe3fedfb69:0x50a2a315ec92cff2,Nay Park,,30.0134844,31.003295,,,,['Family restaurant'],,Photos,,,,"2273+98M Nay Park, First 6th of October, Giza Governorate 3292302",,EG,,restaurants
0x14585704bb944c6b:0x4ea0319cf73ae131,Azzurro,https://www.movenpick.accor.com,29.9660166,30.9628962,,11,,['Restaurant'],,9 Photos,02 38555001,,,"Azzurro, First 6th of October, Giza Governorate 3233406",,EG,,restaurants
0x14585b7e9faddb25:0x4c71413c5fc16636,برازر برجر & Brother's Burger,,30.0642924,31.0271874,,3,,['Fast food restaurant'],,Photos,,,,"327G+PV7 برازر برجر & Brother's Burger, First 6th of October, Kerdasa, Giza Governorate 3650303",,EG,,restaurants
0x1458574f1bc25d0b:0x4aa25f935f1425cf,Sauce Cut,,29.986022,30.9814152,,15,,['Restaurant'],"{'Sunday': 'Closed', 'Monday': '12–9\u202fPM', 'Tuesday': '11\u202fAM–9\u202fPM', 'Wednesday': '11\u202fAM–9\u202fPM', 'Thursday': '11\u202fAM–9\u202fPM', 'Friday': '11\u202fAM–9\u202fPM', 'Saturday': '11\u202fAM–9\u202fPM'}",2 Photos,011 00185490,,,"Sauce Cut, 43-44 Al Centar Al Togari, First 6th of October, Giza Governorate 3237225",,EG,,restaurants
0x14584f004b92532b:0x7562373bed148c9f,Karakenyo,,29.9532459,31.0857889,,27,,['Restaurant'],"{'Saturday': '7\u202fAM–3\u202fAM', 'Sunday': '7\u202fAM–3\u202fAM', 'Monday': '7\u202fAM–3\u202fAM', 'Tuesday': '7\u202fAM–3\u202fAM', 'Wednesday': '7\u202fAM–3\u202fAM', 'Thursday': '7\u202fAM–3\u202fAM', 'Friday': '7\u202fAM–3\u202fAM'}",87+ Photos,010 63096092,,,"X33P+7C7 Karakenyo, First 6th of October, Al Haram, Giza Governorate 3510001",,EG,,restaurants
0x145857159394589b:0x1cdf43c7984ba370,Anni Food Truck,,29.9860449,30.9590825,,,,['Restaurant'],,,,,,"XXP5+CJ4 Anni Food Truck, First 6th of October, Giza Governorate 3234201",,EG,,restaurants
0x145857e6ba144c3d:0xbadcf2d8a80dd60c,X-Large Restaurant - مطعم إكس لارچ,,29.9578205,30.9174689,,3,,['Middle Eastern restaurant'],"{'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–12\u202fAM', 'Tuesday': '10\u202fAM–12\u202fAM', 'Wednesday': '10\u202fAM–12\u202fAM', 'Thursday': '10\u202fAM–12\u202fAM', 'Friday': '10\u202fAM–12\u202fAM', 'Saturday': '10\u202fAM–12\u202fAM'}",,015 54737286,,,"XW58+4WQ X-Large Restaurant - مطعم إكس لارچ, First 6th of October, 6th of October City (2), Giza Governorate 12855",,EG,,restaurants
0x145c3bcd0c215747:0x386c7d6c98ad7a66,bibo’s restaurant & cafe,https://www.instagram.com,29.2874398,29.6562522,,,,['Restaurant'],"{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",20 Photos,010 94393841,,,"bibo’s restaurant & cafe, El Wahat Rd, October, Giza Governorate 12345",,EG,,restaurants
0x14585708571cbf53:0x2e26480fb907b833,مطعم بروستيكو,,29.9933723,30.9641398,,3,,['Restaurant'],"{'Sunday': '10:30\u202fAM–11\u202fPM', 'Monday': '10:30\u202fAM–11\u202fPM', 'Tuesday': '10:30\u202fAM–11\u202fPM', 'Wednesday': '10:30\u202fAM–11\u202fPM', 'Thursday': '10:30\u202fAM–10\u202fPM', 'Friday': 'Closed', 'Saturday': '10:30\u202fAM–11\u202fPM'}",6 Photos,010 23611929,,,"مطعم بروستيكو, First 6th of October, Giza Governorate 3237001",,EG,,restaurants
0x145845cdae8b2d85:0xb049af2efa1a473a,قطع غيار نيسان ميجا اوتو بارتس,,29.9864535,31.1479847,,2,,"['Restaurant', 'Chicken restaurant']","{'Saturday': '1\u202fPM–2\u202fAM', 'Sunday': '1\u202fPM–2\u202fAM', 'Monday': '1\u202fPM–2\u202fAM', 'Tuesday': '1\u202fPM–2\u202fAM', 'Wednesday': '1\u202fPM–2\u202fAM', 'Thursday': '1\u202fPM–2\u202fAM', 'Friday': '1\u202fPM–2\u202fAM'}",2 Photos,012 25605511,,,"قطع غيار نيسان ميجا اوتو بارتس، ش جبر خطاب من, Al Nakheil, Al Haram, Giza Governorate 12345",,EG,,restaurants
0x1458474135e4a68d:0x544cf70766e8cf7d,Mamina's,,30.0117545,31.0295554,,44,,['Restaurant'],"{'Sunday': '1\u202fPM–12\u202fAM', 'Monday': '1\u202fPM–12\u202fAM', 'Tuesday': '1\u202fPM–12\u202fAM', 'Wednesday': '1\u202fPM–12\u202fAM', 'Thursday': '1\u202fPM–12\u202fAM', 'Friday': '1\u202fPM–12\u202fAM', 'Saturday': '1\u202fPM–12\u202fAM'}",45 Photos,010 80000027,,,"Mamina's, Palm Central Mall, Palm Hills, First 6th of October, Giza Governorate 12566",,EG,,restaurants
0x1458570479149ab9:0x78bede1824defa8d,Muy Frito,,30.0150524,30.9754938,,4,,['Restaurant'],,12 Photos,011 00113074,,,"2X8G+25H Muy Frito, Retreat Private Wai, First 6th of October, Giza Governorate 3236172",,EG,,restaurants
0x1458599dc7f6e7ad:0x823d35c9e728f118,Yokocafe,,30.0609773,30.9587609,,7,,['Restaurant'],"{'Saturday': '12\u202fPM–2\u202fAM', 'Sunday': '12\u202fPM–2\u202fAM', 'Monday': '12\u202fPM–2\u202fAM', 'Tuesday': '12\u202fPM–2\u202fAM', 'Wednesday': '12\u202fPM–2\u202fAM', 'Thursday': '12\u202fPM–2\u202fAM', 'Friday': '12\u202fPM–2\u202fAM'}",Photos,015 58088861,,,"3X65+9GR Yokocafe, Unnamed Road, Second Al Sheikh Zayed, Giza Governorate",,EG,,restaurants
0x145851aab54cdc97:0xdba7157587660073,Pasta ń Roll,https://www.m.facebook.com,29.9999648,31.028838,,2,,['Restaurant'],"{'Sunday': '11\u202fAM–12\u202fAM', 'Monday': '11\u202fAM–12\u202fAM', 'Tuesday': '11\u202fAM–12\u202fAM', 'Wednesday': '11\u202fAM–12\u202fAM', 'Thursday': '11\u202fAM–12\u202fAM', 'Friday': '11\u202fAM–12\u202fAM', 'Saturday': '11\u202fAM–12\u202fAM'}",3 Photos,010 29117744,,,"Pasta ń Roll, Gezira Sporting Club, Palm Hills, First 6th of October, Giza Governorate 3292501",,EG,,restaurants
0x145857ec377407af:0xb868e5c0b4a2a5b5,Shamaa,https://www.facebook.com,29.971385,30.9386625,,3,,['Restaurant'],"{'Sunday': '11\u202fAM–11\u202fPM', 'Monday': '11\u202fAM–11\u202fPM', 'Tuesday': '11\u202fAM–11\u202fPM', 'Wednesday': '11\u202fAM–11\u202fPM', 'Thursday': '11\u202fAM–11\u202fPM', 'Friday': '11\u202fAM–11\u202fPM', 'Saturday': '11\u202fAM–11\u202fPM'}",4 Photos,011 48485571,,,"XWCQ+HF3 Shamaa, Unnamed Road, First 6th of October, Giza Governorate 3232022",,EG,,restaurants
0x14584f5af42efdaf:0xa5cbcf5bb24c9c70,..,,29.9596717,31.1458992,,10,,['Commercial agent'],,4 Photos,011 22202095,,,"X45W+V9 .., Al Haram, Giza Governorate 3514014",,EG,,restaurants
0x14582300339025ab:0x160fa75cac6504c3,Peking Restaurant Factory,,29.9711561,31.4929267,,1,,['Restaurant'],"{'Sunday': '8\u202fPM–12\u202fAM', 'Monday': '8\u202fPM–12\u202fAM', 'Tuesday': '8\u202fPM–12\u202fAM', 'Wednesday': '8\u202fPM–12\u202fAM', 'Thursday': '8\u202fPM–12\u202fAM', 'Friday': 'Closed', 'Saturday': '12\u202fAM–5\u202fPM'}",,,,,"XFCV+F57 Peking Restaurant Factory, Industrial Area, New Cairo 3, Cairo Governorate 4716133",,EG,,restaurants
0x14598d7531912f4b:0x5e7fed6a27c32260,مطعم وكافية الواحة,,29.2565915,31.2330383,,4,,['Izakaya restaurant'],,,,,,"764M+J6M مطعم وكافية الواحة، اطفيح،, El Wahat El Bahariya, Giza Governorate",,EG,,restaurants
0x1458513826129903:0xaeb89269f91dc371,يونان الصعيدى,,29.9556462,31.0073351,,3,,['Restaurant'],,,011 41074895,,,"X244+7W4 يونان الصعيدى, First 6th of October, 6th of October City (3), Giza Governorate 3267313",,EG,,restaurants
0x14585b9eec453b63:0xaa794d7fe249d1ec,مطعم وكافيه صحراوي,https://www.facebook.com,30.0643134,31.0514977,,4,,"['Gourmet grocery store', 'Coffee shop']","{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Closed', 'Saturday': 'Open 24 hours'}",375+ Photos,011 49442544,,,"مطعم وكافيه صحراوي، الظهير الصحراوى لمحافظة الجيزة، الجيزه, Giza Governorate 12676",,EG,,restaurants
0x14585710f8290011:0x7aea0bd81a9e2c08,Sitio Restaurante Español,https://www.facebook.com,30.017943,30.9731222,,89,,['Coffee shop'],"{'Saturday': '9\u202fAM–1\u202fAM', 'Sunday': '9\u202fAM–1\u202fAM', 'Monday': '9\u202fAM–1\u202fAM', 'Tuesday': '9\u202fAM–1\u202fAM', 'Wednesday': '9\u202fAM–1\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",72+ Photos,012 89002070,,,"Sitio Restaurante Español, Waslet Dahshur Rd, First 6th of October, Giza Governorate 12566",,EG,,restaurants
0x14585ba3ce723d8d:0x6d7c737faa629016,مطعم بيروت اكسبريس,https://www.facebook.com,30.064127,31.0269983,,36,,['Lebanese restaurant'],"{'Sunday': '10\u202fAM–12\u202fAM', 'Monday': '10\u202fAM–12\u202fAM', 'Tuesday': '10\u202fAM–12\u202fAM', 'Wednesday': '10\u202fAM–12\u202fAM', 'Thursday': '10\u202fAM–12\u202fAM', 'Friday': '10\u202fAM–12\u202fAM', 'Saturday': '10\u202fAM–12\u202fAM'}",41 Photos,02 35390431,,,"مطعم بيروت اكسبريس، Dandy Mega Mall KM 28, Cairo - Alexandria Desert Rd, Kerdasa, Giza Governorate 3650303",,EG,,restaurants
0x14585b41b37e5e8d:0x243ab1c28dfdb45f,مطعم يامال الشام,,30.0584888,31.0516468,,7,,['Restaurant'],"{'Sunday': '7:30\u202fAM–6\u202fPM', 'Monday': '7:30\u202fAM–6\u202fPM', 'Tuesday': '7:30\u202fAM–6\u202fPM', 'Wednesday': '7:30\u202fAM–6\u202fPM', 'Thursday': '7:30\u202fAM–6\u202fPM', 'Friday': '7:30\u202fAM–6\u202fPM', 'Saturday': '7:30\u202fAM–6\u202fPM'}",Photos,010 62109117,,,"مطعم يامال الشام، الكيلو 26،, Kerdasa",,EG,,restaurants
0x1459950031714b2d:0x93148b2af1d71499,مطعم دلع كرشك,,29.4205994,31.2036921,,1,,['Restaurant'],,,,,,"C6C3+6FP مطعم دلع كرشك, Baget Ash Sheikh, El Ayyat, Giza Governorate 3312303",,EG,,restaurants
0x1459cbccb9f2fb6b:0x5c153db28426d3de,amwagg64,,29.7298424,31.2678257,,2,,['Restaurant'],,9 Photos,010 25239903,,,"amwagg64, al thaten amwaj alhgrdaa, Kafr Tarkhan, El-Saf, Cairo Governorate 3471130",,EG,,restaurants
0x145837f58eb92ed5:0x851b11c0c85853d3,Alf Laila We Laila,,29.9376759,31.2816572,,42,,['Restaurant'],"{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",Photos,,,,"W7QJ+3MF Alf Laila We Laila, Al Hagarah, Tura, Cairo Governorate 4062211",,EG,,restaurants
0x145839024a954ea9:0x8ae6c2488ddbe460,Molotof,,29.9397908,31.2810427,,5,,['Fried chicken takeaway'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",2 Photos,011 24222091,,,"W7QJ+WC7 Molotof, Manegment, Al Hagarah, Tura, Cairo Governorate 4062231",,EG,,restaurants
0x145837005a852f25:0xb50c3d6e929caced,Kimp's,,29.9394305,31.2754677,,1,,['Western restaurant'],,42+ Photos,,,,"W7QG+R62 Kimp's, Torah Al Hait (Al Balad Previous) Kotseika, Tura, Cairo Governorate 4061233",,EG,,restaurants
0x1458381d095df535:0x6919be0949bfcacb,Malek El Mataeim,,29.9410115,31.2766737,$$,28,Moderately expensive,['Restaurant'],,,,,,"W7RG+CM3 Malek El Mataeim, Torah Al Hait (Al Balad Previous) Kotseika, Tura, Cairo Governorate 4061236",,EG,,restaurants
0x145837f4a857d03d:0xe5ee1ada1b8e462e,كريبات مشويات الشيف الحريف,,29.9322179,31.2849176,,3,,['Barbecue restaurant'],"{'Saturday': '2\u202fPM–2\u202fAM', 'Sunday': '2\u202fPM–2\u202fAM', 'Monday': '2\u202fPM–2\u202fAM', 'Tuesday': '2\u202fPM–2\u202fAM', 'Wednesday': '2\u202fPM–2\u202fAM', 'Thursday': '2\u202fPM–2\u202fAM', 'Friday': '2\u202fPM–2\u202fAM'}",2 Photos,011 28702363,,,"W7JM+VXM كريبات مشويات الشيف الحريف، شارع مدرسة موسى ابن نصير, Ard Al Gameyaa، كوتسيكا",,EG,,restaurants
0x145839ec9da154f9:0xc4a58a1aa1c94b6,مطعم الدكتور إكسبريس 2,,29.9482475,31.3167682,,12,,['Restaurant'],"{'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours'}",,010 64919329,,,"W8X8+7PR مطعم الدكتور إكسبريس 2، بشق الثعبان، الاوتوستراد، سجن, Tura, Cairo Governorate 4064026",,EG,,restaurants
0x1458395e193cc133:0x6a57c07ed6929f2c,مطعم جمبرينا,,29.9417958,31.2762839,,8,,['Seafood restaurant'],,12 Photos,011 10075894,,,"W7RG+PG7 مطعم جمبرينا, Masr_helwan Agricultural St, Torah Al Hait (Al Balad Previous) Kotseika, Tura, Cairo Governorate 4061266",,EG,,restaurants
0x145837f574343525:0x5be621c38b73ba32,Abo Hussein,,29.9367398,31.2828263,,7,,['Restaurant'],"{'Saturday': '8:30\u202fAM–2\u202fAM', 'Sunday': '8:30\u202fAM–2\u202fAM', 'Monday': '8:30\u202fAM–2\u202fAM', 'Tuesday': '8:30\u202fAM–2\u202fAM', 'Wednesday': '8:30\u202fAM–2\u202fAM', 'Thursday': '8:30\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",,,,,"W7PM+M4W Abo Hussein, Torah Al Hait (Al Balad Previous) Kotseika, Tura, Cairo Governorate 4062133",,EG,,restaurants
